category,tv_id,name,first_air_date,original_language,genre_list,creator,certification_us,user_score_average,vote_count,popularity,overview
top_rated_tv,113988,DAHMER - Monstre : L'histoire de Jeffrey Dahmer,2022-09-21,en,Drame | Crime,Ryan Murphy,TV-MA,7.987,2761,15.4469,"Sur plus d'une décennie, Jeffrey Dahmer a massacré 17 adolescents et jeunes hommes avant son inculpation. Comment a-t-il pu échapper aux forces de l'ordre pendant si longtemps ?"
top_rated_tv,203085,Star Wars: Tales of the Jedi,2022-10-26,en,Animation | Science-Fiction & Fantastique | Action & Adventure,Dave Filoni,TV-PG,7.982,440,4.2294,"Cette série événement en six épisodes met en scène des Jedi à l'ère de la prélogie. On suivra ainsi la vie très différente de deux d'entre eux, Ahsoka Tano et le comte Dooku. Chacun sera mis à l'épreuve et devra faire des choix qui définiront sa destinée."
top_rated_tv,4278,Friday Night Lights,2006-10-03,en,Drame,Brian Grazer,TV-14,7.98,297,13.5719,"A Dillon, une petite ville du Texas, le championnat d'état de football est pris très au sérieux. Et l'équipe du lycée semble extrêmement prometteuse..."
top_rated_tv,41727,Banshee,2013-01-11,en,Crime | Drame,David Schickler,TV-MA,7.972,1299,22.1112,"Banshee, une petite ville des États-Unis en territoire Amish, en Pennsylvannie, est quelque peu perturbée par un nouvel arrivant énigmatique, expert en arts martiaux, qui se fait passer pour le remplaçant du shérif récemment assassiné. Il a bien l'intention de faire régner la loi, mais à sa manière, concoctant des plans qui ne servent que son intérêt..."
top_rated_tv,79008,Luis Miguel : La série,2018-04-22,es,Drame,,TV-14,8.0,597,3.1132,"Cette série met en scène la vie de Luis Miguel, un chanteur mexicain qui captive le public d'Amérique latine et du monde entier depuis des années."
top_rated_tv,2391,Les Contes de la crypte,1989-06-10,en,Comédie | Mystère | Crime | Science-Fiction & Fantastique,William M. Gaines,TV-MA,7.95,935,13.2241,"Cette comédie horrifique est basée sur les comics des années 50 de Williams M. Gaines. Chaque épisode est une histoire indépendante, avec de prestigieuses guest-stars régulièrement devant ou derrière la caméra."
top_rated_tv,4607,Lost : Les Disparus,2004-09-22,en,Mystère | Action & Adventure | Drame,J.J. Abrams,TV-14,7.946,4742,67.8758,"Après le crash de leur avion sur une île perdue, les survivants doivent apprendre à cohabiter et survivre dans cet environnement hostile. Bien vite, ils se rendent compte qu'une menace semble planer sur l'île..."
top_rated_tv,126531,Élite : Histoires courtes - Guzmán Caye Rebe,2021-06-14,es,Drame | Crime,,TV-MA,7.9,311,0.601,"Rebe organise une petite pendaison de crémaillère entre amis, mais la situation dérape sous l'effet de la drogue et avec l'arrivée de visiteurs inattendus."
top_rated_tv,61418,Jane the Virgin,2014-10-13,en,Comédie | Drame,Jennie Snyder Urman,TV-14,7.914,880,22.0559,"Jane, une jeune femme très pieuse, encore vierge, sur le point de se fiancer, se retrouve accidentellement inséminée artificiellement après une suite d'événements improbables. Elle porte l'enfant d'un couple dont le mari, suite à un cancer des testicules, n'avait plus qu'un seul espoir d'être le père naturel de ses enfants. Jane se trouve alors face à un dilemme : devenir leur mère porteuse, garder l'enfant puis l'élever comme le sien, ou avorter ? "
top_rated_tv,32871,Supernatural The Animation,2011-01-12,ja,Animation | Drame | Mystère | Science-Fiction & Fantastique | Action & Adventure,Eric Kripke,TV-14,7.9,255,2.4831,"Supernatural raconte l'histoire de deux frères, Sam et Dean Winchester, chasseurs. Mais ne vous y faites pas, ce ne sont pas de simples chasseurs, leurs principales proies sont les esprits, démons et autres créatures surnaturelles. Ils sont notamment à la recherche de leur père, John, chasseur lui aussi qui poursuit la créature responsable de la mort de la mère des héros. L'anime reprend les deux premières saisons de la série télévisée tout en incluant des épisodes inédits racontant la jeunesse des frères Winchester et en gardant les meilleurs épisodes de la version tv."
top_rated_tv,918,M.A.S.H.,1972-09-17,en,War & Politics | Drame | Comédie,Larry Gelbart,TV-PG,7.914,701,32.6273,"La guerre n'est jamais facile à vivre, surtout quand on travaille dans un hôpital militaire mobile pendant la guerre de Corée. Pourtant, un groupe de chirurgiens et d'infirmières prend les choses avec humour, semant la pagaille dès qu'une occasion se présente."
top_rated_tv,1418,The Big Bang Theory,2007-09-24,en,Comédie,Chuck Lorre,TV-14,7.911,12038,34.387,"Leonard et Sheldon pourraient vous dire tout ce que vous voudriez savoir à propos de la physique quantique. Mais ils seraient bien incapables de vous expliquer quoi que ce soit sur la vie « réelle », le quotidien ou les relations humaines… Mais tout va changer avec l'arrivée de la superbe Penny, leur voisine. Ce petit bout de femme, actrice à ses heures et serveuse pour le beurre, va devenir leur professeur de vie !"
top_rated_tv,100412,Les Baby-sitters,2020-07-03,en,Kids,Rachel Shukert,TV-G,7.91,490,4.4599,Les best-sellers d'Ann M. Martin sont remis au goût du jour dans cette série qui suit les aventures d'un groupe d'amies montant leur propre agence de baby-sitting.
top_rated_tv,32895,Rizzoli & Isles,2010-07-12,en,Crime | Drame | Mystère | Comédie,Janet Tamaro,TV-14,7.9,455,23.5685,"Jane Rizzoli, une enquêtrice de Boston, fait équipe avec le médecin légiste Maura Isles pour résoudre des crimes.  Jane est une flic à forte personnalité, qui ne s’en laisse pas compter par ses collègues masculins, ni par ses supérieurs. Ce qu’elle demande est d’être respectée en tant que femme, mais surtout en tant que femme-flic qui est compétente dans son boulot. Maura a toujours été fascinée par les explications rationnelles et les possibilités qu’offrait la science. Élève douée, voire brillante, bien qu’un peu introvertie, elle considère la mort comme une chose qui relève uniquement de la physique et non de la mystique. Le tandem est assez clairement défini. À Rizzoli, l’action. À Isles, la réflexion."
top_rated_tv,17035,Generation Kill,2008-07-13,en,War & Politics | Drame | Action & Adventure,David Simon,TV-MA,7.908,471,2.8196,"En plein coeur de la guerre... L'épopée de jeunes Marines engagés dans le conflit irakien. Appartenant au Premier Bataillon de Reconnaissance, ces jeunes soldats sont les premières troupes sur place et doivent faire avec le manque d'équipement, un commandement incompétent et une stratégie floue."
top_rated_tv,553,Donjons et Dragons - Le Sourire du dragon,1983-09-17,en,Animation | Science-Fiction & Fantastique | Comédie | Action & Adventure | Kids,Kevin Paul Coates,TV-G,7.906,254,4.4858,"Un groupe de 6 adolescents décide de passer leur week-end dans un parc d'attractions. C’est en montant dans un train fantôme que leur destinée va basculer, et ainsi une fracture spatio-temporelle les projette dans un univers médial fantastique peuplé de sorciers maléfiques, de dragons volants et autres monstres légendaires ! Ils font alors connaissance d'un magicien, le Grand Maître, qui va les guider dans leur quête par ses apparitions aussi brèves que spontanées pour leur soumettre de petites énigmes qu'ils comprennent rarement sur le coup, mais qui les sauvent souvent au dernier moment."
top_rated_tv,6024,Police Squad !,1982-03-04,en,Comédie | Crime,David Zucker,TV-PG,7.902,403,3.4817,"Frank Drebin est un fin limier de la police de Los Angeles... enfin presque ! S'il fait bien partie de la police de Los Angeles, le lieutenant Drebin est plutôt spécialisé dans les gaffes, quiproquos, interrogatoires surréalistes et catastrophes en chaîne. C'est à se demander comment il réussit à résoudre les enquêtes...."
top_rated_tv,512,New York 911,1999-09-23,en,Drame | Crime,John Wells,TV-14,7.901,223,22.042,"À New York, les unités de secours de la brigade 55 sont prêtes à intervenir dès la moindre alerte. Accidents, incendies, malaises, cambriolages ou encore agressions font partie du quotidien de cette équipe de pompiers, policiers et secouristes, qui travaille exclusivement de 15 à 23 heures. Chaque jour, ils assurent la protection de la population en circulant dans les rues de la ville et interviennent le plus rapidement possible."
top_rated_tv,90802,Sandman,2022-08-05,en,Science-Fiction & Fantastique | Drame | Action & Adventure,Neil Gaiman,TV-MA,7.896,2426,17.517,"Après des années d'emprisonnement, le Seigneur des Rêves commence son périple à travers les mondes pour retrouver ce qu'on lui a volé et récupérer son pouvoir."
top_rated_tv,116174,It's a Sin,2021-01-22,en,Comédie | Drame,Russell T Davies,TV-MA,7.9,211,2.7612,"Ritchie, Roscoe et Colin débarquent à Londres en 1981. Les jeunes hommes vont commencer leur vie d'adulte avec un virus nouveau qui se propage dans la communauté gay. C’est l’histoire de leurs amis, de leurs amants et de leurs familles."
top_rated_tv,67272,Shopping King Louie,2016-09-21,ko,Comédie | Drame,Kim Sang-ho,,7.9,219,4.5578,"Kang Ji-Sung, plus connu sous le nom de Louis, est un riche héritier qui dépense de l'argent sans compter et aime acheter tout ce qui est beau et a une âme à ses yeux. Un jour il perd la mémoire et rencontre Bok-Shil, une pure jeune femme de la campagne. Bok-Shil décide de le recueillir et de lui apprendre à dépenser plus raisonnablement."
top_rated_tv,75450,Titans,2018-10-12,en,Drame | Action & Adventure | Science-Fiction & Fantastique,Geoff Johns,TV-MA,7.89,2765,23.541,"Dick Grayson, alias Robin, sort de l’ombre pour devenir le chef de file d’un groupe de nouveaux héros constitué notamment de Starfire, Raven ou encore Hawk et Dove. Peu à peu, il s'affranchit de Batman pour devenir Nightwing...."
top_rated_tv,59186,Les Jokers,2011-12-15,en,Comédie,James Murray,TV-14,7.9,383,15.2505,"Lunatics Q, Sal, Joe et Murr, quatre amis à l'humour bien potache, se lancent des défis qu'ils doivent relever à tour de rôle en caméra cachée. Qu'ils s'improvisent blogueurs, vendeurs ou qu'ils confient leurs secrets, ils sont forcément drôles."
top_rated_tv,4598,Boston Justice,2004-10-03,en,Comédie | Drame,David E. Kelley,TV-14,7.888,348,28.7808,"Alan Shore et Denny Crane dirigent une équipe de plaideurs au civil dans un cabinet d'avocats huppé de Boston, dans cette série centrée sur la vie professionnelle et privée d'un groupe d'avocats brillants, mais ayant souvent de la difficulté à gérer leurs émotions."
top_rated_tv,44824,Amour interdit (2013),2013-01-22,es,Drame,,NR,7.889,467,3.2009,"A Miami, Bianca connait une relation conflictuelle avec sa mère Flavia. Elle la soupçonne d'avoir provoqué la crise cardiaque qui a tué son père. Tandis que Flavia tente de séduire Ariel Piamonte pour sa fortune, Bianca va tout faire pour contrecarrer ses plans."
top_rated_tv,12777,Corazón salvaje,1992-12-31,es,Drame,Alberto Cortés,NR,7.888,600,3.0314,
top_rated_tv,1069,Scooby-Doo: Les Treize Fantômes de Scooby-Doo,1985-09-07,en,Animation | Mystère | Comédie | Familial,Joe Ruby,TV-PG,7.885,231,2.5754,"Mystère et compagnie est dissous mais les aventures continuent. Bien malgré eux, Scooby-Doo, Scrappy-Doo, Sammy et Daphné se retrouvent dans un village de loups-garou où ils rencontrent Flim-Flam, le nouveau membre de leur équipe, et l'étrange Vincent Van Ghoul. Manipulés par un duo de fantômes comiques, Scooby et Sammy ouvrent un étrange coffre au trésor et libèrent sur la Terre d'anciens démons. La tâche de capturer de nouveau les monstres incombe alors au nouveau groupe, avant que la Terre ne sombre dans le Chaos. Mais les anciens détectives sont-ils capables de faire face à de vraies puissances surnaturelles ?"
top_rated_tv,88640,Looking for Alaska,2019-10-19,en,Drame,Josh Schwartz,TV-MA,7.9,596,2.5014,"Miles Halter, 16 ans, n'a pas l'impression d'avoir vécu. Assoiffé d'expériences, il quitte le cocon familial pour le pensionnat de Culver Creek, lieu de tous les possibles, de toutes les premières fois. Et aussi le lieu de sa rencontre avec l'insaisissable Alaska Young, qui va changer sa vie."
top_rated_tv,92053,For Life,2020-02-11,en,Crime | Drame,Hank Steinberg,TV-14,7.863,271,4.4053,"Accusé à tort de meurtre et envoyé en prison à vie, Aaron devient avocat depuis sa cellule et se sert de sa nouvelle occupation pour aider ses compagnons, mais aussi pour prouver son innocence. Sa quête de liberté est motivée par son désir de retrouver sa famille et de récupérer la vie qui lui a été arrachée. Injustement condamné, le détenu va devoir se heurter aux limites du système judiciaire."
top_rated_tv,63109,Os Dez Mandamentos,2015-03-23,pt,Drame | Inconnu | Inconnu | Soap | Mystère,Vivian de Oliveira,NR,7.872,1088,2.5298,
top_rated_tv,17174,Ghosts,2019-04-15,en,Comédie | Science-Fiction & Fantastique,Mathew Baynton,TV-14,7.86,222,13.9322,"Un groupe de fantômes réside, dans leur vie de l'au-délà, dans un manoir en ruine nommé Button Hall. La cohabitation est difficile entre eux mais cela va se compliquer quand un jeune couple, Alison et Mike, hérite du manoir et décide de le transformer en hôtel."
top_rated_tv,73481,Ecomoda,2001-08-24,es,Comédie | Drame,Fernando Gaitán,,7.858,1081,1.7088,
top_rated_tv,153411,Les Émissaires,2021-12-12,es,Drame | Mystère,Juan José Campanella,TV-MA,7.857,290,2.0919,"Dans une ville mexicaine reculée, deux émissaires du Vatican enquêtent sur des miracles présumés attribués à un prêtre qui disparaît mystérieusement à leur arrivée."
top_rated_tv,128252,The Snitch Cartel: Origins,2021-07-28,es,Crime | Drame,Andrés López López,TV-MA,7.848,325,2.1702,"Pendant quatre décennies, deux frères de Cali jonglent avec des devoirs familiaux, de multiples romances et des entreprises illégales, se transformant d'enfants pauvres en piliers de la cocaïne."
top_rated_tv,61738,High School Love On,2014-07-11,ko,Science-Fiction & Fantastique | Comédie,,,7.8,412,3.9443,
top_rated_tv,45871,Vis a Vis : El Oasis,2020-04-20,es,Drame,Iván Escobar,TV-MA,7.847,2002,1.8204,"Vis a Vis: L'Oasis se concentre sur les personnages de Zulema et Maca de Vis a Vis. Macarena est une femme arrêtée à la prison de Cruz del Sur pour fraude et blanchiment d'argent pour l'entreprise où elle travaillait, trompée par son ancien patron et amant. Accusée de cinq délits fiscaux, elle doit rester en prison en attendant son procès. Zulema Zahir est une stagiaire très manipulatrice et dangereuse de Cruz del Sur, prête à tout pour se sauver. Après leur libération de prison, les protagonistes formeront un excellent duo de voleurs à l'étranger."
top_rated_tv,25707,Olive et Tom,1983-10-13,ja,Comédie | Drame | Animation,,TV-G,7.8,806,14.118,"Olivier Atton et sa mère viennent d'emménager dans la ville de Fujisawa. Fan de foot, ce petit prodige fait rapidement la connaissance de Thomas Price, gardien de but hors normes. Au fur et à mesure des matchs, Olivier rencontrera des joueurs avec qui il se liera d'amitié (Ben Becker) et des adversaires talentueux (Mark Landers, Julian Ross, les jumeaux Derrick...). De la Newpie à l'équipe nationale en passant par la New Team, Olivier va devoir battre de nombreux adversaires et apprendre, sur le terrain comme en dehors, de nouvelles techniques. Il peut heureusement compter sur les conseils de Roberto, star du football brésilien, et sur les encouragements de Patty pour surmonter les différents obstacles."
top_rated_tv,11767,Yu-Gi-Oh! Capsule Monsters,2006-09-09,en,Animation | Action & Adventure,,TV-Y7,7.846,295,1.6455,"Alors que son grand-père est parti en expédition, Yugi rêve que lui et le pharaon combattent un nouvel ennemi. À son réveil, son grand-père n’est toujours pas de retour. Pendant que lui et Téa jouent aux Monstres à Capsules, Joey participe à une loterie et gagne 4 billets pour l’Inde. C’est ainsi que Yugi, Tea, Joey et Tristan partent pour l’Inde mais le second avion qu’ils prennent tombe en panne et s’écrase en pleine forêt. Là-bas, ils sauvent de la déshydratation un homme du nom d’Alex Brisbane, un collègue du grand-père de Yugi. Il leur apprend que Salomon Muto a disparu dans une pyramide. Ils découvrent un endroit où le sol ressemble à une carte. Joey disparait en marchant sur ce sol, aussi Yugi et ses amis le suivent pour le retrouver. Arrivé dans une forêt, ils se font attaquer par un monstre et découvrent que ce monde alternatif utilise la méthode d’invocation du jeu Capsule Monsters. Arriveront-ils à retrouver Joey et le grand-père de Yugi ainsi qu’à quitter ce monde ?"
top_rated_tv,226135,Arnold,2023-06-07,en,Documentaire,,TV-MA,7.844,228,2.9641,"Cette série documentaire intimiste retrace le parcours d'Arnold Schwarzenegger, du champion de body-building à l'homme politique, en passant par la star hollywoodienne."
top_rated_tv,83050,Spinning Out,2020-01-01,en,Drame,Samantha Stratton,TV-MA,7.842,303,3.1096,"Une jeune patineuse artistique, futur espoir des J.O., se débat entre amour, famille et troubles mentaux quand elle voit son rêve de victoire risquer de lui échapper."
top_rated_tv,124800,Love & Death,2023-04-27,en,Crime | Drame,David E. Kelley,TV-MA,7.84,402,4.5068,"Malgré une famille aimante, une maison parfaite et une implication active à l’église, Candy Montgomery n’arrive pas à se débarrasser de son sentiment d’ennui. Après un échange chargé en émotion inattendu avec un autre membre de l’église, Allan Gore, Candy trouve le frisson lié au risque qui manquait à sa vie. Leur liaison savamment préparée se déroule presque comme ils l’avaient planifiée, jusqu’à ce que leurs conjoints respectifs, Pat et Betty, découvrent leur secret… et que quelqu’un s’empare d’une hache."
top_rated_tv,111625,Dash & Lily,2020-11-10,en,Comédie | Drame,Joe Tracz,TV-14,7.84,331,3.2259,"C'est Noël, et Dash le désabusé et Lily l'enjouée échangent messages et défis dans un carnet rouge aux quatre coins de New York. Qui a dit que les contraires s'attirent ?"
top_rated_tv,110531,Pretty Little Liars: Original Sin,2022-07-28,en,Drame | Mystère,Roberto Aguirre-Sacasa,TV-MA,7.84,237,3.8796,"En 1999, une série d'événements tragiques a failli déchirer la ville ouvrière de Millwood. Aujourd'hui, un groupe d'adolescentes se retrouve tourmenté par un harceleur inconnu et doit payer pour le péché secret commis par leurs parents il y a vingt ans... ainsi que pour le leur."
top_rated_tv,64439,Making a Murderer,2015-12-18,en,Documentaire | Crime,Moira Demos,TV-14,7.836,529,2.1395,"Tourné sur plus de 13 ans, ce docu-thriller suit le périple judiciaire extraordinaire de deux hommes accusés d'un crime horrible qu'ils nient farouchement avoir commis."
top_rated_tv,70176,Terre de passions,2014-12-02,es,Drame | Soap,,,7.837,521,4.3173,"Houston, Texas. Alma Gallardo a une liaison avec Ignacio del Junco, un homme beaucoup plus âgé qu’elle qui disparaît dans des circonstances mystérieuses.  Quand le corps de la jeune et belle Alma est retrouvé dans une rivière, ses frères Arturo, Samuel et Flavio tiennent la famille de son amant pour responsable. Ils sont en effet convaincus que leur sœur, enceinte, n’aurait jamais fait le choix de se suicider.  Changeant leur nom pour masquer leur identité, ils se font embaucher comme ouvriers au sein du ranch del Junco pour se rapprocher de leurs ennemis. Ignacio ayant emporté dans sa tombe les secrets de sa relation avec Alma, les frères Gallardo mettent en œuvre leur vengeance contre la veuve de ce-dernier, Cayetana Belmonte del Junco, ainsi que ses trois filles.  Leur désir de vengeance et de justice prend une toute nouvelle tournure lorsque Arturo, Flavio et Samuel tombent sous le charme de Sofía, Irina et Andrea del Junco. Terre de passions relate la quête de vengeance des frères Gallardo, des hommes humbles et courageux, contre la très riche et puissante famille del Junco."
top_rated_tv,103411,Blood & Water,2020-05-20,en,Drame,Daryne Joshua,TV-MA,7.8,320,2.5873,"Une adolescente obtient son transfert dans le même lycée du Cap qu'une jeune fille qu'elle soupçonne d'être sa soeur, enlevée à la naissance 17 ans auparavant."
top_rated_tv,54583,Los heroes del norte,2010-09-20,es,Comédie | Action & Adventure | Drame,Gustavo Loza,TV-PG,7.832,443,1.1755,
top_rated_tv,4588,Urgences,1994-09-19,en,Drame,Michael Crichton,TV-14,7.828,880,28.7052,"À Chicago, l'hôpital Cook County dispose d'un service des urgences dans lequel œuvre une équipe de médecins dévoués et courageux, sous la houlette du docteur Mark Greene. Leur quotidien est ponctué de drames et de victoires, mais aussi de difficultés personnelles, professionnelles ou sentimentales."
top_rated_tv,61018,Whose Line Is It Anyway?,1998-08-05,en,Comédie | Reality,,TV-14,7.8,346,16.3942,"""A qui appartient-il?"" (1998-2007, 2013-) est l'édition américaine de la série britannique du même nom. Il présente certaines des meilleures bandes dessinées d'improvisation du monde, notamment Wayne Brady, Colin Mochrie, Ryan Stiles et Drew Carey. Chaque semaine, les quatre bandes dessinées improvisées (et l'une d'entre elles) jouent spontanément des «sports théâtraux» avec des scènes folles, des bizarreries bizarres ou des chansons improvisées..."
top_rated_tv,1428,MythBusters,2003-01-23,en,Documentaire,Peter Rees,TV-PG,7.812,587,20.8141,"MythBusters est une série que l'on pourrait qualifier de ""série documentaire"". Elle est présentée par Jamie Hyneman et Adam Savage spécialistes des effets spéciaux, machines high-tech et autres robots, passionnés d’objets d’art étonnants. Ils associent avec talent science et technologie pour démêler le vrai du faux dans nos mythes urbains. Lancer un poulet congelé à toute vitesse contre une plaque métallique pour vérifier si un volatile peut casser le pare-brise d’un avion, ou encore recréer « le rayon solaire mortel », une arme secrète inventée, d’après la légende, par le savant grec Archimède pour mettre le feu à la flotte de guerre romaine à l’aide de simples miroirs… Ce sont quelques-uns des défis relevés par nos deux Myth Busters."
top_rated_tv,79352,Le Seigneur de Bombay,2018-07-06,hi,Drame | Crime | Action & Adventure,Vikramaditya Motwane,TV-MA,7.811,227,3.2457,Un policier honnête tente à tout prix de sauver Mumbai d'un cataclysme certain avec l'aide d'un chef de gang avec qui il a un passé commun.
top_rated_tv,90823,BIA,2019-06-24,es,Drame | Comédie | Soap | Familial,Carmen López Areal,,7.8,339,4.0678,"Bia est une fille qui a beaucoup d'imagination. Elle et ses amis passent beaucoup de temps au Fundom. Marcos Golden, le propriétaire de LAIX, le grand rival du Fundom, fait tout ce qu'il peut pour détruire le Fundom. Alex et Manuel sont cousins. Ils sont tous les deux tombés sous le charme de Bia mais seul Manuel se rapprochera d'elle malgré les différends entre leurs familles. Peut-être qu'une jeune fille mystérieuse pourra les aider."
top_rated_tv,209167,Jeffrey Dahmer : Autoportrait d'un tueur,2022-10-07,en,Documentaire | Crime,Joe Berlinger,TV-MA,7.805,267,1.8022,"Le tueur en série Jeffrey Dahmer confesse ses crimes horribles lors d'interviews inédites, ouvrant une perspective troublante sur un esprit détraqué."
top_rated_tv,79251,Hijas de la luna... y la familia cambió,2018-02-19,es,Soap | Comédie | Drame,Alejandro Pohlenz,NR,7.797,232,0.6775,
top_rated_tv,71809,Dark Crystal : Le Temps de la résistance,2019-08-30,en,Science-Fiction & Fantastique | Action & Adventure | Familial,Jeffrey Addiss,TV-PG,7.8,412,4.6038,"Alors que des seigneurs assoiffés de pouvoir épuisent toute vie de la planète Thra, un groupe de courageux Gelflings unissent leurs forces pour repousser les ténèbres."
top_rated_tv,32692,Blue Bloods,2010-09-24,en,Crime | Drame,Robin Green,TV-14,7.794,962,59.4586,"Chez les Reagan, la ""Loi"" est une histoire de famille. Henry était commissaire général de New York, son fils Frank lui a succédé. Et la tradition perdure avec les enfants de ce dernier: Danny est inspecteur à la crim', Erin travaille au bureau du procureur et Jamie, le petit dernier, vient d'entrer dans la police. Quant à Joseph, qui était un des meilleurs inspecteurs dans les rangs de la police, sa mort pourrait être liée à la société secrète baptisée ""The Blue Templar"", regroupant des flics pourris... Les Reagan ne règnent pas sur New York, ils essaient d'y faire régner l'Ordre et la Justice."
top_rated_tv,2942,Les Tudors,2007-04-01,en,Drame | Inconnu,Michael Hirst,TV-MA,7.796,781,17.0843,La vie très tourmentée du jeune Henry VIII lors de son début de règne au 16ème siècle en Angleterre ! De ses relations tumultueuses avec les femmes à ses alliances politiques...
top_rated_tv,97645,Solar Opposites,2020-05-08,en,Comédie | Animation | Science-Fiction & Fantastique,Justin Roiland,TV-MA,7.789,563,15.2024,Une famille extraterrestre venue d'un monde meilleur débarque sur Terre et doit survivre dans l'Amérique profonde.
top_rated_tv,83596,L'amour à mort,2018-10-29,es,Drame | Soap,Leonardo Padrón,TV-14,7.794,512,3.0865,"León Carvajal compte parmi les vingt entrepreneurs les plus riches du monde. À l’âge de 60 ans, il décide d’épouser Lucía Borges, une femme d’une beauté éblouissante, de 30 ans sa cadette. Toutefois, le mariage se mue en tragédie, car León, le célèbre millionnaire, est assassiné ce même jour. Au même moment meurent deux autres hommes. « Chino » Valdés, un dangereux criminel, est exécuté par électrocution dans une prison du Texas, tandis que le professeur Beltrán Camacho se jette du haut d’une falaise au volant de sa voiture. Ces trois personnages n’ont absolument rien en commun, et pourtant, ils disparaissent tous en même temps dans différents lieux et diverses circonstances - une coïncidence qui déclenchera une incroyable chaîne de réincarnations..."
top_rated_tv,134865,Wolf Pack,2023-01-26,en,Science-Fiction & Fantastique | Drame,Jeff Davis,TV-MA,7.792,216,3.672,"Everett et Blake voient leurs vies changer à jamais après qu'un feu de forêt en Californie ait réveillé une créature surnaturelle terrifiante. Blessés, les adolescents sont inexplicablement attirés l'un par l'autre et par deux autres, les faux jumeaux Harlan et Luna, qui ont été adoptés seize ans plus tôt par un garde forestier après un autre mystérieux incendie de forêt. Alors que la pleine lune se lève, les quatre adolescents se réunissent pour percer le secret qui les relie : la morsure et le sang d'un loup-garou."
top_rated_tv,79863,Pretty Little Liars: The Perfectionists,2019-03-20,en,Mystère | Crime | Drame,I. Marlene King,TV-14,7.791,495,3.1187,"Dans la petite ville de Beacon Heights, tout est parfait… en apparence. Un jour, le stress lié à la recherche constante de perfection chez chacun des habitants finit par mener à l'inévitable : un meurtre est commis au sein de cette communauté. Et derrière chaque perfectionniste se cache un secret, un mensonge et un alibi…  Spin-off de Pretty Little Liars centré sur les personnages de Mona et d'Alison."
top_rated_tv,42350,Por ella soy Eva,2012-02-20,es,Comédie | Drame,Elkim Ospina,TV-PG,7.789,294,4.7666,
top_rated_tv,88713,We Are Who We Are,2020-09-14,en,Drame,Luca Guadagnino,TV-MA,7.8,365,2.4552,"L'amitié particulière entre Fraser et Caitlin, deux adolescents américains qui vivent sur une base militaire en Italie et que tout le monde croit en couple. Cet été-là, Fraser pense beaucoup aux garçons qu'il a laissés derrière lui à New York, tandis que Caitlin se noie dans la fête..."
top_rated_tv,7311,Nuevo Rico Nuevo Pobre,2007-07-16,es,Comédie,,NR,7.8,369,3.779,
top_rated_tv,2211,'Allo 'Allo!,1984-09-07,en,Comédie | War & Politics,David Croft,TV-PG,7.778,245,14.0021,"Cette série comique met en scène René Artois, propriétaire d'un café dans un village (Nouvion, Picardie) de la France occupée. Engagé malgré lui dans la Résistance, il doit faire face à deux officiers allemands avec lesquels il traficote pour obtenir quelques denrées (et qui en contrepartie détournent des objets de valeur qu'ils lui confient en éveillant les soupçons d'un officier zélé de la Gestapo), à son épouse Édith (qui s'obstine à imposer ses concerts en chantant faux au grand désespoir de la clientèle du café), à sa belle-mère acariâtre et sourde (chez qui il a caché l'émetteur de radio) et enfin à ses deux serveuses et à un lieutenant allemand qui tous trois le trouvent irrésistible !"
top_rated_tv,111616,First Kill,2022-06-10,en,Drame | Mystère,V. E. Schwab,TV-MA,7.8,324,3.7305,"Afin de prendre pleinement sa place au sein de sa famille de vampires, le temps est venu pour Juliette de faire sa première victime. C'est décidé : sa proie sera Calliope, fraîchement débarquée en ville. Mais Juliette découvre bientôt que Calliope est en réalité une tueuse de vampires..."
top_rated_tv,37305,Soul Eater,2008-04-07,ja,Action & Adventure | Animation | Comédie | Science-Fiction & Fantastique,,TV-14,7.775,313,15.5424,"Dans un monde parsemé d'horribles démons se délectant des âmes de leurs innocentes victimes, l'université Shibusen forme des chasseurs de démons, les Meisters. Chaque Meister se voit confier une arme qui a la capacité de prendre forme humaine ; on appelle ces armes des Soul Eaters, car elles se repaissent littéralement des âmes des démons (œufs de Kishin) qu'elles tuent. Une fois qu'un Soul Eater a mangé quatre-vingt-dix-neuf œufs de Kishin, il doit avaler une âme de sorcière afin de prétendre au titre de Death Scythe (« faux de la mort »)… C'est le but que poursuivent la jeune Maka (fille modèle d'une Meister et de son Soul Eater) et sa grande faux Soul, aux apparences de gamin rebelle et dont le but dans la vie est d'être le plus « cool » possible… Ce duo improbable sera bientôt rejoint par d'autres : Blackstar, le ninja égocentrique armé de la pulpeuse Tsubaki (une double-faucille reliée par une longue chaîne), et Death the Kid, le fils du fondateur de l'université Shibusen qui manie les sœurs Thompson lorsque celles-ci prennent la forme de revolvers. "
top_rated_tv,129035,The Walking Dead: Origins,2021-07-15,en,Documentaire,,,7.8,484,2.2275,"The Walking Dead: Origins est une série d'émissions spéciales, explorant les voyages des personnages les plus célèbres de la série. Chaque épisode retrace l'histoire de l'apocalypse zombie, du point de vue d'un seul personnage, et présente de nouvelles interviews et narrations des acteurs, qui dépeignent ces personnages emblématiques, entremêlés de clips des moments les plus marquants de leurs voyages, jusqu'à présent."
